Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Extracurricular_Activities,Sleep_Hours,Previous_Scores,Motivation_Level,Internet_Access,Tutoring_Sessions,Family_Income,Teacher_Quality,School_Type,Peer_Influence,Physical_Activity,Learning_Disabilities,Parental_Education_Level,Distance_from_Home,Gender,Exam_Score
20.27173504570991,78.19035664683732,Medium,Medium,Yes,5.167519154149109,72.54581809052071,Medium,Yes,2.2551388393985308,High??,High,Public,Negative,5.118698623672027,No,College,Moderate,Female,69.57455519035317
20.678267339390253,64.53254757830763,Medium,Low,No,8.195338409160263,73.40468020674251,Medium,Yes,-0.0064020793862320695,Low,Medium,Public,Negative,3.3599052058027112,No,High School,Near,Female,60.67103242191234
22.12307159250587,87.62250421397538,Medium,Low,Yes,,71.60443412178455,Low,Yes,3.7338062476768523,Medium,Medium,Public,Neutral,1.6642171952069809,Yes,Postgraduate,Near,Female,67.18426354033174
18.165529069961686,72.6524412824949,Medium,Low,No,5.789453566491234,61.44341783519339,High,Yes,2.1486841748009637,Low,Medium,,Neutral,3.2137456442749643,No,High School,Near,Female,64.4503822848698
19.93850304721106,65.41486909552599,Medium,Medium,Yes,9.260904672056341,61.273189543601156,Low,Yes,1.8640543867517925,Low,Medium,Public,Positive,4.176006272176926,No,Postgraduate,Far,Female,62.3810709058886
,87.03072822589,Low,High??,No,6.382775783566398,58.4824605016337,Low,,0.35247262858302064,Low,Medium,Public,Negative,2.0683672902168504,No,College,Near,Male,66.22333615403923
,91.62935115962516,,Medium,Yes,6.106317377739417,83.27407531023898,Medium,,2.727918212384919,Low,Medium,Public,,2.3633162413531457,No,High School,Far,Male,71.93929014593512
-0.6557847526789677,152.221634578918,Low,High,Yes,9.107242361094766,73.9727653422043,Medium,Yes,3.638145171342931,Medium,,Public,Neutral,2.14537800105115,No,High School??,Far,Female,65.8891314190561
25.95059067118048,98.58874658083539,Low,Low??,No,6.791437862245264,87.40672188412162,Low,No,2.3851878396638693,Low,Low,Public,Positive,3.544654100909911,No,College,Near,,69.61334097543053
20.92792403585896,96.80028641835091,Medium??,Low,No,5.344018101288844,90.4811905804946,Low,Yes,1.9521278092369068,Medium,Medium,Private,Neutral,4.440733561932481,No,High School,Near,Male,69.68049506793156
19.662268886944442,61.19101281380013,Medium,Medium,Yes,7.646342492588837,66.33936506341408,Low,Yes,1.4977521993717455,Medium??,Medium,,Neutral,3.357693413995861,No,Postgraduate,Moderate,Female,
19.246759251108244,70.3585932271987,Low,,Yes,6.859522378038115,62.15465443020773,Low,Yes,-0.19777196331838082,Medium,Medium??,Public,Positive,2.500847911616559,Yes,High School,Near,Female,63.08620779284859
29.43536619881313,152.221634578918,Medium,Medium,Yes,9.727385999098006,74.9357298092404,Low,Yes,0.5146423845861119,Low,Medium,Public,Positive,1.7266284911696057,No,Postgraduate,Near,Female,70.22982412807275
23.184769103772965,80.10922742979709,High,High,No,9.173322969919713,93.11422300586887,Medium,Yes,0.6589753206933775,Low,Medium,Public,Neutral,9.428522623403456,No,High School,Far,Male,69.46806299782776
16.240006633043336,82.9297873067189,Medium,Medium,No,3.7485065360042924,97.6277895725304,Low,Yes,2.4831261780031655,Medium,Medium,Public,Negative,,No,High School,Moderate,Female,65.03321614052182
19.011435316229047,90.82844561229294,Medium,Medium,,9.24094037359825,,Medium,Yes,1.5790168960293818,Low,High,Private,Neutral,3.772785544821451,No,Postgraduate,Near,Male,71.13806207218568
12.791597141918302,75.56654122997028,Low,Low,No,10.173717337077386,87.70893388639465,Medium,Yes,1.553312858737121,Low,Medium,Private,Negative,3.254142970057824,No,College,Moderate??,Female,64.4367618340158
7.4525992108156744,96.6862828975517,Medium,Low,Yes,9.208568006025697,74.60419154706246,Medium,Yes,1.8273499920849872,Medium,High,Public,Positive,1.8354368254708133,No,High School,Near,Male,70.12440959368685
15.514802036018942,79.32541678898002,High,Low,No,8.644460677909434,53.7106971004871,Low,Yes,-0.4229974796236583,Medium,Medium,Public,Neutral,,No,,Near,Female,62.80778754749316
25.36278319499117,78.43050562997202,Medium,Medium,Yes,7.255828193531852,62.078665006891995,Medium,Yes,0.08517223902838879,Low,Medium,Public,Neutral,2.792134275971116,No,College,Far,Female,67.14682254186413
27.731507704053506,,High,Medium??,Yes,5.648484605011532,80.3025975639127,High,,1.5441942214878421,Medium,High,Public,Positive,3.2263407786273057,No,,Moderate,Male,73.75896238937806
23.573735029957305,82.94032569635829,Medium,,Yes,6.226091298366858,72.84201687308719,High,Yes,1.7485939436903841,High,,Private,Positive,4.50476803030353,No,College,Near,Female,69.40742414137155
24.09648413225796,67.49319604002063,High,Medium,No,8.370515511034077,90.74152717836266,Medium,Yes,2.0674900064233417,High,Low,Private,Positive,2.6926520309332744,No,High School,Near,Female,67.57022257829136
24.67660256127696,79.35913664749468,High,Medium,No,8.808858645900678,62.17158773079504,Medium,Yes,5.0671066646963405,Medium,Medium,Public,Negative,1.9311376402894271,No,High School,Moderate,Male,69.75324093289265
18.429519300659894,91.39920145578145,High,Low,No,5.823763040308641,56.778379509313936,Medium,Yes,1.971295166722133,Low,Medium,Public,Positive,3.909540838895951,No,High School,Near,Male,65.91575787907426
24.893444911705288,90.29032045590384,High,,Yes,6.0064194253378105,90.76434763838509,Medium,Yes,2.9820038758181835,Medium,Medium,Private,Negative,2.5140382313163085,No,Postgraduate,Near,Male,73.20427790130137
28.760670800478525,88.48023369079203,Medium,High,Yes,4.599759298705004,91.31929608350137,Low,Yes,0.7939392889142363,Low,Medium,Public,Negative,0.730075710299778,No,College,Near,Male,72.0819899282366
24.036899371986202,88.75574066799565,High,Medium,Yes,,65.89359619025682,Medium,Yes,1.5582994172635918,,Medium,Public,Positive,2.592361017124462,No,High School,,Female,68.77534074725698
29.307973385962537,75.16201656868797,Medium,,No,5.945122905109809,97.41091603728415,High,Yes,2.7292553782649733,,Medium,Private,Neutral,2.0477898308700513,No??,High School,Near??,Female,69.82467861405036
21.352404293047837,98.32161390289922,High,Low,No,6.624377734440925,70.4384401311765,Medium,Yes,0.671539574607686,High,Medium,Public,Neutral,1.2233431329129214,No,High School,Near,Male,69.47527509982855
19.751411139484762,89.3551099836374,Low,High,Yes,9.738459750461542,81.57192801023365,Low,,1.5327242753433548,High,,Public,Negative,2.471424762496884,No,High School,Near,Male,68.89097723501604
25.97553206252946,68.38600275293732,Medium,High,No,7.123039168382352,96.57642997855254,High,Yes,1.2201341095567417,Medium,High,Public,Neutral,1.9339606937326455,No,High School,Near,Male,69.68633708153855
19.136184073453176,57.40003595664358,High,Medium,No,16.15085720064219,70.09466396142557,Medium,No,3.114163531971881,Low,Medium,Private,Neutral,4.006458420484444,No,High School,Near,Male,61.68193687206647
16.272938720952304,101.94310281032683,Low??,Medium,Yes,7.1296894536831665,96.55426732651246,Medium,Yes,2.565990337900905,Medium,Medium,Private,Neutral,3.153523122609841,No,Postgraduate,,,69.29375868341178
19.825121919338805,94.79627407797311,Medium,Medium,Yes,8.693739979102224,75.23404714579122,Medium,No,1.9637058535041365,Low,Medium,Public??,Negative,,No,College,Near,Male,67.39230595041847
18.844726285145285,103.17737843285754,High,,Yes,4.86342810963155,57.83458051170802,Medium,Yes,2.0745596404568243,High,Low,Public,Positive,5.290327781163987,No,Postgraduate,Moderate,Male,71.29408303067028
16.980072069668964,96.51012509198486,Medium,Low,No,6.152813748761257,88.34686545488208,Low,Yes,,Low,High,Private,Neutral,3.088108716367131,No,High School,,Female??,68.07984630069684
19.848258376230753,78.73413484494779,Medium,Medium,No,7.430509759561716,96.68300655994862,Medium,Yes,0.4686612465887573,Medium,Medium,Public,Positive,2.6956775445010694,No,High School,Near,Female,68.15696575828221
12.949356626770033,81.16924409507804,Medium,Low,No,5.36174110413265,91.72163370638422,Medium,Yes,-0.5117170714596653,Medium,High,Public,Neutral,,No,Postgraduate,Far,Male,65.7388255195511
17.542206981863696,82.22899863647444,Medium,Medium,No,7.4428015317296055,165.16375788904224,Medium,,3.4427392993259778,Low,Medium,Public,Negative,3.1913539173001895,No,College??,Moderate,Female,66.28855654468923
10.67308425402755,62.99961070890326,Low,High,Yes,4.857925156419653,,,Yes,-0.3450466398935561,Medium,High,Private,Positive,4.787376923562279,No,College,Moderate??,Female,59.7655517229022
26.30192879676255,88.5352613229132,Low,Medium,No,8.286222937861735,59.94248814743239,Medium,Yes,0.7907932760270837,Low,Medium,Public,,2.174874646703754,No,College,Near,Female,66.23258427057077
18.48076658708203,79.31688205424594,Low,Low,No,6.2844034248560785,75.99198207712375,Low,Yes,0.4826848470320869,Medium,High,Private,Negative??,2.914757378627363,No,High School,Near,Male,61.86211266237804
17.124801083655292,83.40398320878832,Medium,Medium,No,7.102156019046403,78.73061360121022,Medium,Yes,0.6491765883146352,Low,Medium,Public,Neutral,3.0031960300796956,Yes,High School,Moderate,Female,63.4894779984878
24.029660671735183,80.66772404979343,Medium,High,Yes,7.177235825696492,95.84001383651447,Medium,,0.41840263809444106,Low,High,Private,Neutral,3.8164785919748105,No,High School,Moderate,Female,67.23784937286486
26.214946041387645,78.43216774530164,High,Low,No,8.306737413381125,74.4400542704616,High,Yes,0.6607352534735245,Medium,Medium,Public,Neutral,3.176944512733801,No,High School,Near,Male,69.50551167239446
,65.13221682199361,,Medium,No,5.110870128456786,71.32224087505583,Medium,No,3.6098221112516433,Medium,Medium,Public,Positive,2.8803313625517037,No,High School,Near,Male,61.71359731286546
14.137195776909719,,,High,No,9.240667271602275,53.51874427051787,,Yes,-0.2297803557349398,Low,High,Private,Negative,2.8922721683211847,No,High School,Far,Female,60.15158701303329
14.835736105635679,71.91134023341233,Low,Medium,No,6.852827422376104,53.92681090726667,Medium,Yes,1.533621035002454,Medium,High,Public,Negative,2.8075994882028503,,College,Near,Female,60.41617218679358
15.59518206474116,64.97178781894411,Medium,Medium,Yes,8.626900157800268,55.33174191150842,High,Yes,0.45051622179732487,Medium,High,Private,Positive,2.245920416282276,No,College,Near,Female??,62.32837701459465
27.722312039946925,101.50571884625934,Medium,Low??,No,5.026001919707096,81.39933443941592,Low,Yes,2.0753672220862613,Low,Medium,Public,Positive,4.210718680674357,No,College,Near,Female,71.13433507643335
57.69874766645874,65.16104593737013,High,High,Yes,8.276082524964018,55.3934904753334,Medium,Yes,2.0157498916815477,Medium,Low,Public,Positive,2.0152292149405246,No,Postgraduate,Moderate,Female,66.5844685874017
17.004019193529018,72.1207999672429,High??,High,Yes,8.692995406484036,90.80616156525271,Medium,Yes,1.0524365534749984,Low,High,Private,Neutral,4.0894408716513695,No,College??,Moderate,Male,67.37377083697213
9.358514600390718,,High,High??,No,7.5219266469728865,84.20079811836942,,,1.2851035568390432,High,High,Public,Positive,,No,High School,Moderate,Male,68.70018194762363
,82.2670473950675,Low,High,Yes,6.263139752424764,93.85256306105259,High,,1.572816678147549,,Medium,Public,,0.6527927940696074,No,High School,Near,nan??,69.87664409429779
14.931797394355257,65.30887658873961,High,Medium,Yes,6.541908423358333,70.49098943356303,,Yes,3.502087172109765,Medium,Medium,Public,Neutral,2.8832745264355832,No,High School,Near??,Male,62.83565907043814
21.149004984132276,88.49986735695859,Medium,High,No,7.705192672447157,78.41941042327394,High,Yes,0.2813363244473997,Medium,Medium,Private,Neutral,3.2275342448893922,No,College,Near,Male,70.78143035049847
20.93284270760063,96.9806396451229,High,Medium,Yes,6.807520051189325,78.118826877964,Low,Yes,1.603736189043878,Medium,Medium,Public,Neutral,,No??,College,Moderate,Female,71.91395559043099
29.666954192990538,67.98176840717021,Medium??,High,No??,8.89162126061919,98.5620593484898,Low,Yes,-0.05773777646006651,High,Medium,Private,Negative,2.9223916525769713,No,High School,Moderate,Female,65.38413352253713
12.899546259311766,74.1600085844146,Medium,Low,Yes,6.7060136961844,94.30927435174843,Medium,Yes,0.07197272459616953,High,Medium,Public,Positive,3.169002094682704,No,Postgraduate,Far??,Male,63.68870066731591
57.69874766645874,100.4733643529542,Low,High,Yes,6.956346253007351,76.16481431950609,High,Yes??,1.3130872991471656,,High,Public,Neutral,0.5119758475865275,No,High School,Near,Male,64.82081196132454
21.83831486907374,,,Low,Yes,7.833120447687392,78.69995493503568,Medium,Yes,2.9871771385633408,High,Medium,,Neutral,1.3265766923048317,No,High School,Moderate,Male,71.11749127395062
29.212675386699072,152.221634578918,Medium,Low,No,5.554341822021995,67.55492676796725,Medium,Yes,9.21024547533185,Low,Medium,Private,Positive,4.390851606432261,No,,Near,Male,70.66790708550019
26.268838223084416,58.79077772183762,Low,Medium,Yes,8.254500382300495,87.22683429509962,Medium,Yes,3.104358237740233,Low,High,Private,Positive,,No,High School,Near,Female,66.31778196200403
22.420797816495327,71.11838829986752,Low,Medium,No,7.921015515087059,92.94602978034922,High,Yes,3.0097244442179902,Medium,High,Public,Neutral,2.9696664423713477,No,Postgraduate,Near,Male,69.7033545474167
16.512551673201717,75.62204079835054,High,,,9.13884577579972,63.256595589459664,Low,Yes,3.4786402127486395,High,Medium,Public,Positive,1.7286286058262197,No,High School,Near,Female,66.89406040581395
25.813686206594816,63.51003477183603,Medium,,No??,9.933946202474809,83.16578300276673,Medium,Yes,0.7243518264897548,Medium,Medium,Public,Positive,3.1936107158357796,No,nan??,,Female,66.69336615245258
11.374275675750955,79.62733155105305,High??,Medium,Yes,7.041430012551849,78.89502406373131,Medium,Yes,-0.013365218103645897,High??,Medium,Public,Negative,1.874703781869212,Yes,College,Near,Female,64.35150692969907
22.889229254606043,93.13680637134529,High,High,Yes,8.46765018179713,89.63220796864182,Medium,Yes,1.1512071908961845,High,Medium,Public,Positive,2.912764693652665,No,Postgraduate,Far,Male,72.21244764996679
23.439869509795532,79.48608724694573,High,High,No,5.947568230460694,47.675206990036735,Medium,Yes,1.1743865514536824,Medium,Medium,Public,Positive,,No,College,Near,Male,67.06156301824663
24.878302526077114,95.89765581873007,High,Medium,Yes,6.66444407685701,55.817000000932914,Low,Yes,2.808726440469854,Medium,Medium,Public,Negative,2.7449232088256674,No,College,Near,Male,72.7110791891438
37.202396560111815,90.19408886158381,High,Medium,,8.096134912217382,48.42637384491692,High,Yes,1.2366318549044446,Low,Medium,Private,Positive,2.587319829889238,No,Postgraduate,Near,Male??,
22.40379415263834,76.59595567410864,,Low,Yes,4.007274728731558,56.26423005050924,Medium,Yes,4.466371855080263,Low,Medium,Public,Positive,3.1681108133157463,Yes,College,Near,Female,65.0879809638759
15.148397337650387,94.4481551886886,Low,Medium,No,7.579049355163494,80.62784012871143,,Yes,,Medium,Low,Public,,4.081599570098269,No,High School,Near,,67.2701105941323
14.88360104114469,59.26062497067603,Medium,Medium,Yes,5.922145932271459,48.914018257303766,Medium,Yes,3.264007930666254,Low,High,Public,Neutral,3.4371279641432055,No,College,Near,Female,65.19364348554316
7.36087804549633,99.91173812335208,Medium,Medium,Yes,6.166512907178074,75.0779816282399,Low,Yes,-0.14847503472131687,Low,High,Public,Positive,2.3731339004146275,No,High School,Near,Male,64.50991311958337
12.20053026187826,64.10043661146544,Low,Medium,No,6.776462307991207,89.22987165465373,Medium,Yes,6.636788766232896,Low??,Medium,Public,Negative,1.7512661442019142,No,High School,Far,Male??,63.14737473277504
19.31024372253221,69.15575954808592,Medium,Low,No,6.8809748506170685,50.05994918288316,Medium,Yes,2.7183541026193385,High,High,Public,Positive,3.567508976827968,No,Postgraduate,Moderate,Female,64.7052817509984
19.04358750886654,88.20707014368568,Medium,Medium,Yes,4.677904188575532,48.96710768329089,Medium,Yes,2.4730124112252256,Low,Medium,Private,Neutral,1.552962200641323,No,Postgraduate,Moderate,Male,66.48727360688571
18.882950133130876,77.18752780991957,High,Low,Yes,8.125772854594103,100.3175834125044,Medium,Yes,1.829985098509369,Low,High,Public,,4.087851970485477,No,High School,Near,Male,67.55537700963842
13.081653428934544,91.20808876796815,Medium,High,Yes,6.714791301984743,90.31184477750818,High,,2.996827330513459,Medium,Low,Public,Positive,0.9508524753747889,No,Postgraduate,Near,Male,
26.3241851493572,76.02599339684535,Medium,Low,Yes,9.276827297224784,55.42559693529811,Medium,Yes,2.691672219655706,High,Low,Public,Negative,2.4918811244489674,No,High School,Near,Male,64.92072845170505
18.795038031126392,75.23859071700163,Medium,Medium,Yes,6.700522267156607,62.14337228255869,Medium,No,2.4169822259517844,Medium,Medium,Public,Negative,3.360361316158427,No,High School,Moderate,Female,63.24227515077224
18.64357918165423,80.3946545874123,Medium,Low,Yes,16.15085720064219,104.2755776321195,Low,Yes,0.056469184533071703,Low,High??,Private,Positive,2.742706415818658,No,High School,,Male,66.05978744569988
14.892029895161134,81.54963237866842,High,High,Yes,6.3362121658765505,61.04377170464783,Low,Yes,1.3292858647382273,Low,Medium,,Positive,5.001885203868308,No,High School,Near,Male,66.41734174543575
20.901835559022622,73.97727696043505,Low,Medium,Yes,4.683320645047366,87.71231561881508,Medium,Yes,1.437726669417248,Medium,High,Public,Neutral,1.7436178645594052,,College,Near,Male,65.5052573859757
23.33865785407798,86.36547982553412,Medium,Low,Yes,8.333765126228409,65.73932653121743,Low,Yes,1.9443752812314035,Low,Medium,Public,Neutral,2.7233307385956946,No,High School,Near,Female,67.16591986626223
12.157492359271767,89.02151983275475,Medium,Medium,No,4.699992247026307,66.26698068794502,Medium,,,Medium,Medium,Private,Neutral,2.1274542103614538,No,High School,Moderate,Male,
15.116155540698282,95.60759933074755,Medium,High,Yes,8.144573521199634,91.620571956349,High,Yes,1.930848446383861,Low,High,,,3.1128146969625514,No,High School,Near,Male,71.59097848485395
18.239414940179827,97.43880304974836,Medium,High,Yes,10.250642533191762,50.591092570161216,Medium,Yes,1.1798085901728357,Medium,Low,Public,Neutral,4.015720448939425,No,Postgraduate,,Male,71.22788652874442
11.593830877088788,69.16024360560483,Medium,Medium,Yes,7.700369986214853,71.88872531495946,Medium,Yes,0.6274287323552687,Medium,High,Private,,1.717082746020819,No,High School,Moderate,Male,61.78251592553431
15.907197604657442,,Medium,High,Yes,7.560444808926577,65.52083745082479,Low,Yes,,Medium??,High,Public,Positive,1.7752570292144079,No,College,Near,Male,68.97773332691752
20.500167539000294,76.6066128284626,,Low??,No,7.335304861478552,81.5590555348355,Low,Yes,3.4972141286302296,,Medium,Private,Neutral,1.640883538923747,,,Near,Male,67.25551628078311
24.90915508610377,85.4298163138999,High,Low,No,5.620490951306314,47.47103653617196,Low,Yes,3.110224122813623,Medium,Medium,Public,Neutral,2.7231750916673967,No,Postgraduate,Near,Male,68.91177401418855
24.530941243172673,74.37746630629621,Medium,Medium,Yes,6.365677733936947,64.04702007681894,Medium,Yes,2.2197323145634784,Low,nan??,Private,Neutral,2.1089925116936046,No,College,Moderate,Male,66.19298708300424
18.438502808829284,98.52799290548862,Medium,Medium,No,5.624538975590128,64.0857987211913,Medium,Yes,,High??,Medium,Public,,2.7421406997323725,,High School,Far,Male,69.52330342586089
19.00636782619224,89.20349200445682,Medium,High,No,4.703382839173175,50.98550617344037,Low,Yes,2.0355425131795024,Medium,High,Private,Negative,1.7200688145427545,No,Postgraduate,Moderate,Female,
17.4675379894116,99.26109154487023,Low,High,Yes,7.47146422046128,68.13178072733882,Medium,Yes,1.1946027720226342,Low,Medium,Private,Neutral,3.8952958122414207,No,High School,Moderate,Female,67.58347761790316
21.262090572837685,95.13953837598861,High,Low,Yes,8.150948021709329,94.28429317321562,Medium,Yes,2.218242162359524,Medium,Medium,Public,Neutral,,Yes,High School,Near,Male,70.38095319248792
16.830326658291717,96.52280445315566,Medium,Medium,No,5.645607775754504,66.42639576634626,Medium,Yes,0.7757844713650541,Medium,Medium,Public,Neutral,2.7467538840501384,No,High School,Near,Male,69.19742079839239
23.11253218894365,90.13387696281687,High,Medium,No??,8.648628634799119,71.44218789816708,Medium,Yes??,2.076484671328584,Medium,High,Public,Positive,1.7023274203233796,No,Postgraduate,Near,Female,72.017597991139
15.878914670903848,79.3721398189074,Medium,Medium,Yes,9.111816116002815,62.775283977969714,Low,Yes,0.8407852877495721,Medium,High??,Public,Neutral,3.7897273765148736,No,High School,Moderate,Female,63.03017446688821
4.6824210155813475,67.26708558096142,High,High,Yes??,8.357618154451648,58.495910748237826,Medium,Yes,2.478884937780518,Low,Medium,,Neutral,3.8027182052701556,No,High School,Near,Male,62.72010194925249
18.930074243854975,152.221634578918,Medium,High,No,7.897710183316778,66.61908732233663,Medium,Yes,2.350023109418605,High,Low,Public,Negative,5.010257508600773,No,Postgraduate,Moderate,Female,65.6512259078966
31.191972272045902,58.58792858758031,Low,Medium,Yes,6.569056532656577,83.29281604034651,High,Yes,0.8835037938723268,Medium,Medium,Public,Neutral,3.2639324136625074,No,Postgraduate,Moderate,Male,
24.888283615986374,79.35575373190828,Low,Medium,No,7.774824527731895,68.22908958103008,Low,Yes,1.1205518642793841,Medium,Medium,Public,Neutral,2.975373659748937,No,High School,Far,Male,66.28457250994292
25.107486209514516,82.99262735841937,Medium,High,Yes,5.8766499023648056,75.14389324808185,Medium,Yes,0.43939405060289405,Medium,Medium,Public,Neutral,1.5415490455341394,No,College,Near,Female,71.0291954435483
29.215545074903563,82.72494438899902,Medium,Medium,Yes,6.8212508082925805,101.31747016487122,Low,Yes,0.9772347615293322,Medium,Medium,Public,Neutral,2.203985182753253,No,College,Near,Female,70.17675528648526
23.651860248656813,101.2374470149346,Medium,High,Yes,7.8854900738777,51.008611265528415,Medium,Yes,0.10456686493873245,Medium,Low,Public,Neutral,3.891782298839801,No,Postgraduate,Near,Female,70.69530936333548
23.643909791904083,,High,Low,No,9.799388010692262,92.57468696801969,Low,Yes,0.9637204710441438,Low,High,Public,Neutral,2.8764874193405823,No,College,Near,Male,72.14841300784964
18.553688785843107,62.16280099355026,Medium,Medium,Yes,7.077700306618745,55.45995283492736,Low,Yes,9.21024547533185,Medium,High,Public,Neutral,4.027318298365718,No,High School,Moderate,Male,62.66784219417203
13.787336046815376,75.07400101093695,Medium,Low,No,7.704385560268084,43.73944148023554,Medium,Yes,4.093234573865067,Low,Medium,Public,Positive,2.0675745745002887,No,Postgraduate,Near,Female,64.72733472353032
22.225980351791552,76.50555046975201,High,,Yes,6.520251941351401,58.18773239193915,Medium,Yes,2.6887084967740313,Medium??,High,Public,Positive,2.4290363456454127,No,College,Far,Male,82.29383145310105
30.70030927687781,75.12004905810453,Medium,Medium,Yes,6.862587485200237,72.89917033907182,Medium,Yes,1.9395336099295093,Medium,High,Public,Neutral,1.9530150338821577,No,,Far,Male,67.38675494676401
20.02204802856427,93.06783245931113,High,Medium,Yes,6.085837070287416,50.63240375384424,Medium,Yes,2.544602168800684,High,,Public,Positive,0.6103873564381141,No,High School,Near,Male,71.82329361960718
20.18032656203998,75.70597903536498,Medium,High,No,7.975175906225727,93.64450655097394,Medium,Yes,0.6865386359068686,Medium,Medium,Private,Neutral,2.9903689352823224,No,,Near,Male,70.00044920086694
,87.28576637280645,Medium,Medium,No,5.42076164380427,51.53249167077444,Medium,Yes,1.5597910375030668,Low,High,Public,Negative,4.345077408206919,No,Postgraduate,Near,Male,67.11864850815608
24.94154952912451,92.15567344907849,Low,Medium,Yes,6.247728461763667,79.0723353048962,Low,Yes,0.7190864664181533,Low,High,Public,Negative,,No,High School,Near,Female,68.46857475475626
12.004017958379341,92.65896380925724,High,High,Yes,5.550690048768463,86.80156987886102,Medium,Yes,1.9222261561102765,Low,Low,Public,Negative,0.9842286449946851,No,High School,Near,Female,67.80762948035374
5.724309211732625,66.4624503306499,High,High,No,6.244126258668097,61.083072826175595,,No,3.06743984087678,,,Public,Neutral,0.5278016185342986,,High School,Near,Male,59.40403920572992
17.07126390812976,88.91850850893023,High,Low,Yes,9.04869713017345,79.96836589142772,Medium,No,0.15026782295825702,Medium,Medium,Public,Positive,2.295550472750063,No,College,Near,Female,66.54808238169183
10.96792106644081,73.07739582528237,Medium,High,Yes,7.583723294489039,55.99830352879718,Low,Yes,0.09908751643366584,High,Low,Public,Positive,1.5151975966843936,No,High School,Moderate,Male,61.767097470198664
16.005815017259007,,High,High,Yes,6.619183402489893,58.98524509165822,Low,Yes,1.3765700721137837,Medium,Medium,Public,,4.086018095883363,No,High School,Near,Female,
18.212629711921736,61.88683399119829,Medium,Medium,No,6.434164407669293,90.55283632962924,Low,Yes,0.5022984501317961,Low,Medium,Public,Positive,3.0982082885069016,No,College,Near,Male,62.72065475928093
17.674074566606816,78.84571655148464,Medium,Medium,No,6.729102420316067,66.42899440301802,Low,Yes,1.0769125166666622,Low,Medium,Private,Positive,3.116708648195157,No,High School,,Female,64.80176203409924
30.31119787747493,73.20456797100802,High,Medium,Yes,6.1527731037237965,,High,Yes,9.21024547533185,Low,High,Public,Positive,4.058063745423577,No,College,,Female,70.54367428396642
23.703241452636238,72.33291892013598,Low,Medium,Yes,5.64055315640992,58.16384244284686,High,Yes,0.7614282833592273,Low,Medium,Public,Negative,2.642443293275376,No,College,Moderate,Male,63.28160303574907
25.439540182898533,93.59938051545919,Medium,Medium,No,16.15085720064219,67.0426164531756,Medium,No,1.3994267813403503,Medium,Medium,Public,Neutral,1.7190690806058186,Yes,High School??,Near,Male,67.42342486438775
25.706810187431568,97.13134912253227,Medium,Medium??,Yes,7.907980653192232,48.59686994275124,Low,Yes,0.3919519686062662,Medium,Low,Private,Neutral,2.0223856625406347,No,College,Moderate,Female,66.32440083507902
14.42730718974495,72.6230749933021,High,High,Yes,8.064608469897513,83.38369962522849,High,Yes,1.6186302709651779,High,Medium,Public,Positive,1.5299937730898585,Yes??,Postgraduate,Moderate,Male,65.14329526217303
23.60281286976588,64.3321773845502,Medium,Medium,Yes,7.614512506231602,63.34476552173281,Medium,Yes,1.9819886987830917,Medium,High,Public,Positive,3.296575846634209,No,College,Moderate,Female,65.96212339047578
17.09247133145979,88.66704686508737,Medium,Medium,Yes,9.423786023546963,48.44332238631122,Low,Yes,0.7634321983257757,Low,High,Private,Negative,3.604927989950232,Yes,Postgraduate,Near,Female,67.89601316803186
24.65450965241045,60.471929168312904,High,High,No,5.965541650382471,,Medium,Yes,0.8796878547042556,Low,Medium,Private,Positive,5.449866348241491,No,Postgraduate,Moderate,Male,65.97792686488447
13.45283094465195,98.61739995116272,Medium,Medium,Yes,5.37300620788063,59.59887916852602,Medium,Yes,2.6993360116404173,Medium,Medium,Public,Negative,,No,College,Near,Female,67.56854583531205
11.2643864495288,77.8083668762472,Medium,Medium,Yes,7.864399312950527,97.71170519542522,Low,Yes,2.1573716507588627,Medium,Medium,Public,Negative,3.6597535673882566,No,,Far,Female,64.52033196554261
23.024349701215858,79.61615926621113,,Medium,Yes,5.3857373758969045,75.80694613172973,Low,Yes,-0.6179537688839435,Medium,Medium,,Positive,1.4773728327917004,No,College,Near,Female,68.5209683290747
22.01652218395705,69.71130753432335,High,Low,No,6.29953731246345,80.94189311802269,Medium,Yes,0.34560801597541574,High,Medium??,Private,Negative??,3.3176362715532095,No,High School,Far,Male,62.808140700522934
14.106336394086796,57.01221513713327,Low,High,No,6.95875303067785,96.93964632972171,Low,Yes,-0.5963652450294499,Low,Medium,Private,Negative,1.9314976534467327,No,College,Far,Male,59.8828261824924
15.833493821596583,65.42040138946277,,Medium??,Yes,7.040325037973954,52.427536779427626,Low,No,-0.9630537929809276,High,Medium,Private,Negative,2.668896401305184,No,High School,Near,Male,61.152661620574186
28.08555453719391,66.85980930405071,Low,High,No,,61.05744672130763,Low,Yes,0.5617484751983928,High,,Public,Negative,4.763412669644497,No,College,Far,Female,64.00408347898002
13.578713286187266,85.4419471644697,Medium,Medium??,Yes,8.581591238913274,50.86522460258131,High,Yes,-0.21381397769699986,Low,,Public,Negative,4.175581602446733,No,High School,Near,Female,91.2150170175645
27.96932610418278,71.62522492695574,Medium,,No,,50.584225457014085,Medium,Yes,1.1768337315903932,Low,Medium,Public,Neutral,1.0538672667446614,No,High School,Near,Female,65.91116720341925
